payment_id,natural_recovery_probability,retry_success_probability,nudge_success_probability,escalation_success_probability,net_value_wait,net_value_retry,net_value_nudge,net_value_escalate,incremental_value_retry,incremental_value_nudge,incremental_value_escalate,best_action
pay_028552_a1,0.0167,0.2636,0.1283,0.01,167.23,2631.14,1267.44,-150.01,2463.91,1100.21,-317.24,RETRY
pay_028553_a2,0.01,0.2048,0.1238,0.01,99.99,2042.58,1222.61,-150.01,1942.59,1122.62,-250.0,RETRY
pay_028554_a3,0.01,0.0837,0.0617,0.01,99.99,831.74,601.65,-150.01,731.75,501.66,-250.0,RETRY
pay_028555_a4,0.01,0.0674,0.01,0.01,99.99,669.14,84.99,-150.01,569.15,-15.0,-250.0,RETRY
pay_028556_a1,0.01,0.2331,0.1274,0.01,99.99,2325.29,1258.44,-150.01,2225.3,1158.45,-250.0,RETRY
pay_028557_a2,0.01,0.1761,0.0922,0.01,99.99,1756.24,906.87,-150.01,1656.25,806.88,-250.0,RETRY
pay_028558_a3,0.01,0.162,0.0949,0.01,99.99,1614.37,933.68,-150.01,1514.38,833.69,-250.0,RETRY
pay_028559_a1,0.0428,0.2454,0.1779,0.01,427.66,2449.05,1763.57,-150.01,2021.39,1335.91,-577.67,RETRY
pay_028560_a2,0.01,0.2147,0.1208,0.01,99.99,2142.03,1192.93,-150.01,2042.04,1092.94,-250.0,RETRY
pay_028561_a1,0.1708,0.3878,0.2749,0.1674,1707.86,3872.96,2733.49,1424.25,2165.1,1025.63,-283.61,RETRY
pay_028562_a1,0.01,0.1781,0.0905,0.01,99.99,1775.85,889.67,-150.01,1675.86,789.68,-250.0,RETRY
pay_028563_a2,0.01,0.1572,0.0934,0.01,99.99,1566.93,919.19,-150.01,1466.94,819.2,-250.0,RETRY
pay_028564_a1,0.1777,0.2524,0.1786,0.1801,355.13,499.48,341.94,110.01,144.36,-13.19,-245.11,RETRY
pay_028565_a1,0.1464,0.1958,0.1466,0.1974,292.66,386.45,278.14,144.66,93.79,-14.52,-148.0,RETRY
pay_028566_a1,0.164,0.2269,0.1637,0.2049,327.92,448.59,312.29,159.61,120.67,-15.62,-168.31,RETRY
pay_028567_a1,0.2176,0.3058,0.2046,0.2319,434.9,606.37,393.98,213.65,171.47,-40.92,-221.25,RETRY
pay_028568_a1,0.3345,0.4352,0.5982,0.3613,1003.26,1300.15,1778.91,833.46,296.89,775.65,-169.8,NUDGE
pay_028569_a2,0.2789,0.3801,0.5515,0.3715,836.28,1134.95,1638.96,864.03,298.67,802.69,27.75,NUDGE
pay_028570_a3,0.209,0.267,0.4965,0.2683,626.66,795.85,1474.04,554.55,169.19,847.38,-72.1,NUDGE
pay_028571_a4,0.1748,0.2463,0.4395,0.2141,524.29,733.55,1302.97,391.97,209.26,778.69,-132.32,NUDGE
pay_028572_a1,0.3429,0.4665,0.5942,0.3965,1028.23,1393.9,1767.08,939.0,365.67,738.85,-89.23,NUDGE
pay_028573_a1,0.2841,0.3774,0.5315,0.3461,852.1,1126.72,1579.12,788.01,274.62,727.01,-64.09,NUDGE
pay_028574_a1,0.158,0.2642,0.4504,0.2048,473.9,787.4,1335.82,364.13,313.5,861.93,-109.77,NUDGE
pay_028575_a2,0.0578,0.1584,0.327,0.1119,173.48,469.92,965.69,85.47,296.44,792.21,-88.02,NUDGE
pay_028576_a1,0.0855,0.1626,0.3628,0.1481,256.52,482.71,1073.0,194.13,226.18,816.47,-62.39,NUDGE
pay_028577_a1,0.3562,0.4779,0.6763,0.3619,284.58,376.85,525.38,39.15,92.27,240.8,-245.43,NUDGE
pay_028578_a2,0.3053,0.4168,0.64,0.2906,243.94,328.03,496.4,-17.81,84.09,252.46,-261.75,NUDGE
pay_028579_a3,0.2447,0.4028,0.6173,0.1897,195.5,316.83,478.23,-98.45,121.33,282.73,-293.95,NUDGE
pay_028580_a1,0.2162,0.3519,0.5745,0.2188,172.72,276.14,443.99,-75.19,103.42,271.28,-247.9,NUDGE
pay_028581_a2,0.1519,0.2682,0.443,0.1398,121.38,209.32,338.95,-138.31,87.95,217.58,-259.69,NUDGE
pay_028582_a3,0.1249,0.24,0.4558,0.1054,99.79,186.76,349.16,-165.82,86.96,249.37,-265.61,NUDGE
pay_028583_a4,0.0143,0.154,0.3563,0.0217,11.41,118.06,269.71,-232.66,106.66,258.3,-244.07,NUDGE
pay_028584_a1,0.1919,0.321,0.542,0.1602,153.35,251.48,418.03,-122.01,98.13,264.68,-275.36,NUDGE
pay_028585_a2,0.1538,0.2604,0.4532,0.168,122.87,203.03,347.14,-115.79,80.16,224.27,-238.66,NUDGE
pay_028586_a3,0.1372,0.2793,0.4808,0.1261,109.62,218.12,369.12,-149.21,108.5,259.5,-258.84,NUDGE
pay_028587_a4,0.0577,0.1932,0.3938,0.0363,46.12,149.4,299.67,-220.97,103.28,253.54,-267.1,NUDGE
pay_028588_a1,0.3886,0.5568,0.4791,0.4555,388.21,551.29,463.65,205.04,163.08,75.44,-183.17,RETRY
pay_028589_a2,0.2761,0.4638,0.3513,0.3157,275.86,458.33,335.96,65.39,182.47,60.1,-210.47,RETRY
pay_028590_a1,0.245,0.4321,0.3533,0.2752,244.78,426.65,337.97,24.92,181.87,93.19,-219.86,RETRY
pay_028591_a1,0.272,0.4406,0.3983,0.2921,271.71,435.2,382.9,41.84,163.49,111.19,-229.87,RETRY
pay_028592_a2,0.2022,0.35,0.3209,0.2148,201.99,344.69,305.62,-35.37,142.7,103.64,-237.35,RETRY
pay_028593_a3,0.1208,0.3182,0.1877,0.1417,120.73,312.85,172.52,-108.41,192.12,51.79,-229.14,RETRY
pay_028594_a1,0.2266,0.4141,0.3105,0.268,226.42,408.7,295.17,17.76,182.28,68.75,-208.66,RETRY
pay_028595_a2,0.1309,0.354,0.2115,0.1999,130.74,348.69,196.28,-50.34,217.95,65.55,-181.07,RETRY
pay_028596_a1,0.6185,0.6544,0.6053,0.6673,1236.47,1303.18,1194.95,1084.0,66.71,-41.52,-152.47,RETRY
pay_028597_a2,0.5219,0.5599,0.4898,0.5422,1043.31,1114.15,964.18,833.85,70.83,-79.13,-209.47,RETRY
pay_028598_a3,0.512,0.5486,0.5431,0.5494,1023.45,1091.56,1070.56,848.18,68.11,47.11,-175.27,RETRY
pay_028599_a4,0.4614,0.5002,0.4382,0.502,922.37,994.81,860.92,753.48,72.44,-61.45,-168.89,RETRY
pay_028600_a1,0.5342,0.5555,0.5026,0.5789,1067.9,1105.42,989.71,907.24,37.52,-78.19,-160.66,RETRY
pay_028601_a1,0.4019,0.4568,0.3815,0.4394,803.42,908.06,747.67,628.27,104.64,-55.76,-175.15,RETRY
pay_028602_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028603_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028604_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028605_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028606_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028607_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028608_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028609_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028610_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028611_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028612_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028613_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028614_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028615_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028616_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028617_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028618_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028619_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028620_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028621_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028622_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028623_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028624_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028625_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028626_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028627_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_028628_a1,0.236,0.658,0.3202,0.0919,471.7,1310.26,625.1,-66.3,838.56,153.39,-538.0,RETRY
pay_028629_a1,0.1519,0.5775,0.2484,0.0218,303.68,1149.48,481.64,-206.4,845.79,177.95,-510.08,RETRY
pay_028630_a2,0.1027,0.4974,0.2287,0.01,205.27,989.24,442.13,-230.01,783.96,236.86,-435.28,RETRY
pay_028631_a3,0.01,0.4027,0.0804,0.01,19.99,800.07,145.64,-230.01,780.08,125.65,-250.0,RETRY
pay_028632_a4,0.01,0.3841,0.0172,0.01,19.99,762.87,19.4,-230.01,742.88,-0.59,-250.0,RETRY
pay_028633_a1,0.1389,0.5224,0.2314,0.01,277.76,1039.3,447.51,-230.01,761.54,169.76,-507.77,RETRY
pay_028634_a1,0.0845,0.5184,0.1505,0.01,168.95,1031.19,285.92,-230.01,862.23,116.97,-398.96,RETRY
pay_028635_a2,0.01,0.4519,0.0965,0.01,19.99,898.34,177.9,-230.01,878.35,157.91,-250.0,RETRY
pay_028636_a1,0.1469,0.5479,0.2394,0.01,293.69,1090.18,463.66,-230.01,796.5,169.97,-523.7,RETRY
pay_028637_a2,0.1177,0.5832,0.2244,0.01,235.26,1160.83,433.63,-230.01,925.57,198.38,-465.27,RETRY
pay_028638_a1,0.0952,0.5338,0.1891,0.01,190.37,1062.09,363.08,-230.01,871.73,172.72,-420.38,RETRY
pay_028639_a2,0.0353,0.4532,0.1034,0.01,70.66,900.96,191.73,-230.01,830.3,121.07,-300.67,RETRY
pay_028640_a1,0.1948,0.2436,0.6688,0.01,584.09,725.67,1990.64,-220.01,141.59,1406.55,-804.1,NUDGE
pay_028641_a2,0.1563,0.2481,0.598,0.01,468.8,739.16,1778.33,-220.01,270.36,1309.53,-688.81,NUDGE
pay_028642_a3,0.0971,0.1892,0.5492,0.01,291.11,562.43,1631.91,-220.01,271.33,1340.8,-511.12,NUDGE
pay_028643_a4,0.01,0.1007,0.4269,0.01,29.99,297.03,1265.14,-220.01,267.04,1235.15,-250.0,NUDGE
pay_028644_a1,0.1877,0.2746,0.6162,0.0255,562.96,818.56,1833.13,-173.64,255.6,1270.17,-736.6,NUDGE
pay_028645_a1,0.2826,0.3652,0.7868,0.104,847.59,1090.24,2344.74,61.92,242.65,1497.15,-785.67,NUDGE
pay_028646_a2,0.2035,0.2657,0.6607,0.0413,610.17,791.7,1966.36,-126.2,181.53,1356.18,-736.37,NUDGE
pay_028647_a1,0.0584,0.1206,0.5065,0.01,175.26,356.54,1504.13,-220.01,181.28,1328.86,-395.27,NUDGE
pay_028648_a2,0.01,0.0229,0.3959,0.01,29.99,63.61,1172.42,-220.01,33.62,1142.43,-250.0,NUDGE
pay_028649_a3,0.01,0.01,0.3617,0.01,29.99,24.99,1069.87,-220.01,-5.0,1039.88,-250.0,NUDGE
pay_028650_a4,0.01,0.01,0.3097,0.01,29.99,24.99,913.7,-220.01,-5.0,883.71,-250.0,NUDGE
pay_028651_a1,0.1103,0.1685,0.5185,0.01,330.89,500.18,1540.06,-220.01,169.3,1209.18,-550.9,NUDGE
pay_028652_a1,0.01,0.0576,0.3927,0.01,29.99,167.66,1162.8,-220.01,137.67,1132.81,-250.0,NUDGE
pay_028653_a2,0.01,0.01,0.3468,0.01,29.99,24.99,1025.13,-220.01,-5.0,995.14,-250.0,NUDGE
pay_028654_a1,0.0151,0.0594,0.4955,0.01,45.27,173.26,1471.04,-220.01,127.99,1425.77,-265.28,NUDGE
pay_028655_a2,0.01,0.0721,0.3819,0.01,29.99,211.15,1130.34,-220.01,181.16,1100.35,-250.0,NUDGE
pay_028656_a3,0.01,0.01,0.3636,0.01,29.99,24.99,1075.56,-220.01,-5.0,1045.57,-250.0,NUDGE
pay_028657_a1,0.01,0.0165,0.3789,0.01,29.99,44.39,1121.3,-220.01,14.4,1091.31,-250.0,NUDGE
pay_028658_a1,0.01,0.01,0.3847,0.01,29.99,24.99,1138.86,-220.01,-5.0,1108.87,-250.0,NUDGE
pay_028659_a2,0.01,0.01,0.3365,0.01,29.99,24.99,994.26,-220.01,-5.0,964.27,-250.0,NUDGE
pay_028660_a3,0.01,0.01,0.2837,0.01,29.99,24.99,835.92,-220.01,-5.0,805.93,-250.0,NUDGE
pay_028661_a1,0.01,0.0362,0.4015,0.01,29.99,103.66,1188.98,-220.01,73.67,1158.99,-250.0,NUDGE
pay_028662_a2,0.01,0.01,0.3375,0.01,29.99,24.99,997.25,-220.01,-5.0,967.26,-250.0,NUDGE
pay_028663_a3,0.01,0.01,0.2313,0.01,29.99,24.99,678.78,-220.01,-5.0,648.79,-250.0,NUDGE
pay_028664_a1,0.2846,0.4535,0.3094,0.2161,568.97,901.52,603.51,182.03,332.55,34.54,-386.94,RETRY
pay_028665_a2,0.1854,0.3407,0.2458,0.1501,370.59,676.06,476.32,50.07,305.47,105.73,-320.52,RETRY
pay_028666_a3,0.1492,0.2484,0.1675,0.1155,298.28,491.65,319.78,-19.07,193.37,21.5,-317.35,RETRY
pay_028667_a4,0.0676,0.2171,0.0774,0.0362,135.22,428.94,139.74,-177.6,293.72,4.51,-312.83,RETRY
pay_028668_a1,0.0591,0.328,0.2333,0.0359,88.53,486.71,334.66,-196.26,398.18,246.14,-284.78,RETRY
pay_028669_a2,0.01,0.2554,0.1742,0.01,14.99,377.88,246.11,-235.01,362.89,231.12,-250.0,RETRY
pay_028670_a3,0.01,0.1418,0.0757,0.01,14.99,207.49,98.5,-235.01,192.5,83.51,-250.0,RETRY
pay_028671_a1,0.01,0.1932,0.0809,0.01,14.99,284.54,106.23,-235.01,269.55,91.24,-250.0,RETRY
pay_028672_a1,0.01,0.1721,0.0592,0.01,14.99,253.01,73.78,-235.01,238.02,58.79,-250.0,RETRY
pay_028673_a1,0.1257,0.4081,0.2582,0.1049,188.36,606.71,372.0,-92.72,418.34,183.64,-281.08,RETRY
pay_028674_a2,0.047,0.291,0.2168,0.01,70.43,431.17,309.97,-235.01,360.74,239.54,-305.44,RETRY
pay_028675_a3,0.01,0.1828,0.1093,0.01,14.99,269.01,148.81,-235.01,254.02,133.82,-250.0,RETRY
pay_028676_a4,0.01,0.1779,0.0822,0.01,14.99,261.72,108.22,-235.01,246.73,93.23,-250.0,RETRY
pay_028677_a1,0.01,0.1945,0.1726,0.1175,9.99,189.3,157.46,-132.58,179.31,147.47,-142.57,RETRY
pay_028678_a2,0.01,0.108,0.0806,0.0241,9.99,102.89,65.54,-225.97,92.9,55.55,-235.96,RETRY
pay_028679_a3,0.01,0.047,0.0393,0.01,9.99,41.95,24.22,-240.01,31.96,14.23,-250.0,RETRY
pay_028680_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028681_a1,0.01,0.1716,0.1344,0.108,9.99,166.43,119.25,-142.07,156.44,109.26,-152.06,RETRY
pay_028682_a1,0.01,0.1122,0.0876,0.0511,9.99,107.11,72.47,-198.96,97.12,62.48,-208.95,RETRY
pay_028683_a2,0.01,0.0211,0.01,0.01,9.99,16.06,-5.01,-240.01,6.07,-15.0,-250.0,RETRY
pay_028684_a1,0.0771,0.2828,0.2442,0.1738,77.06,277.55,228.92,-76.32,200.5,151.86,-153.38,RETRY
pay_028685_a2,0.0208,0.1839,0.1954,0.1608,20.8,178.7,180.22,-89.36,157.9,159.43,-110.16,NUDGE
pay_028686_a3,0.01,0.1333,0.0833,0.0324,9.99,128.16,68.23,-217.68,118.17,58.24,-227.67,RETRY
pay_028687_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028688_a1,0.01,0.0566,0.0455,0.01,9.99,51.56,30.42,-240.01,41.57,20.43,-250.0,RETRY
pay_028689_a1,0.01,0.0731,0.0673,0.0259,9.99,68.05,52.25,-224.1,58.06,42.26,-234.09,RETRY
pay_028690_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028691_a1,0.01,0.0255,0.0578,0.01,9.99,20.47,42.79,-240.01,10.48,32.8,-250.0,NUDGE
pay_028692_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028693_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028694_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028695_a1,0.01,0.039,0.0149,0.01,9.99,33.92,-0.14,-240.01,23.93,-10.13,-250.0,RETRY
pay_028696_a2,0.01,0.0133,0.01,0.01,9.99,8.31,-5.01,-240.01,-1.68,-15.0,-250.0,WAIT
pay_028697_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028698_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028699_a1,0.01,0.096,0.0196,0.01,9.99,90.95,4.59,-240.01,80.96,-5.4,-250.0,RETRY
pay_028700_a1,0.4641,0.766,0.4998,0.382,231.56,377.22,234.39,-59.39,145.66,2.83,-290.95,RETRY
pay_028701_a2,0.3841,0.6869,0.417,0.3241,191.65,337.76,193.08,-88.28,146.11,1.42,-279.94,RETRY
pay_028702_a1,0.3976,0.7075,0.4962,0.3133,198.41,348.05,232.59,-93.68,149.63,34.18,-292.09,RETRY
pay_028703_a1,0.191,0.5387,0.2627,0.1227,95.33,263.8,116.07,-188.79,168.47,20.74,-284.12,RETRY
pay_028704_a2,0.1551,0.4625,0.2286,0.1016,77.41,225.77,99.05,-199.28,148.36,21.65,-276.69,RETRY
pay_028705_a3,0.0988,0.4383,0.1275,0.0227,49.31,213.73,48.64,-238.7,164.42,-0.67,-288.0,RETRY
pay_028706_a4,0.01,0.328,0.0314,0.01,4.99,158.67,0.67,-245.01,153.68,-4.32,-250.0,RETRY
pay_028707_a1,0.1534,0.5013,0.2001,0.0872,76.53,245.17,84.86,-206.47,168.64,8.33,-283.0,RETRY
pay_028708_a2,0.1079,0.4255,0.1836,0.0542,53.84,207.31,76.63,-222.95,153.46,22.78,-276.8,RETRY
pay_028709_a3,0.0428,0.3522,0.087,0.01,21.34,170.75,28.39,-245.01,149.42,7.05,-266.35,RETRY
pay_028710_a1,0.1356,0.479,0.1793,0.1115,67.69,234.0,74.49,-194.38,166.32,6.8,-262.07,RETRY
pay_028711_a1,0.2414,0.5777,0.2903,0.172,120.48,283.26,129.88,-164.16,162.78,9.4,-284.64,RETRY
pay_028712_a2,0.2311,0.5478,0.2679,0.1432,115.3,268.34,118.7,-178.55,153.04,3.39,-293.85,RETRY
pay_028713_a1,0.0819,0.4034,0.1495,0.0263,40.87,196.3,59.62,-236.88,155.44,18.75,-277.75,RETRY
pay_028714_a2,0.01,0.3098,0.038,0.01,4.99,149.57,3.96,-245.01,144.58,-1.03,-250.0,RETRY
pay_028715_a3,0.01,0.3179,0.0159,0.01,4.99,153.64,-7.07,-245.01,148.65,-12.06,-250.0,RETRY
pay_028716_a1,0.1241,0.4472,0.1508,0.0686,61.94,218.17,60.23,-215.77,156.23,-1.71,-277.71,RETRY
pay_028717_a2,0.027,0.3474,0.0879,0.01,13.46,168.36,28.85,-245.01,154.9,15.4,-258.47,RETRY
pay_028718_a3,0.01,0.3039,0.0245,0.01,4.99,146.62,-2.79,-245.01,141.63,-7.78,-250.0,RETRY
pay_028719_a4,0.01,0.2096,0.01,0.01,4.99,99.57,-10.01,-245.01,94.58,-15.0,-250.0,RETRY
pay_028720_a1,0.0347,0.338,0.0933,0.01,17.31,163.68,31.55,-245.01,146.38,14.24,-262.32,RETRY
pay_028721_a2,0.01,0.2745,0.01,0.01,4.99,131.96,-10.01,-245.01,126.97,-15.0,-250.0,RETRY
pay_028722_a1,0.0178,0.3382,0.0725,0.01,8.89,163.76,21.17,-245.01,154.87,12.28,-253.9,RETRY
pay_028723_a1,0.1184,0.4314,0.1601,0.0605,59.08,210.25,64.87,-219.81,151.18,5.8,-278.89,RETRY
pay_028724_a2,0.0513,0.3927,0.1014,0.01,25.58,190.96,35.58,-245.01,165.39,10.0,-270.59,RETRY
pay_028725_a3,0.0161,0.3261,0.0355,0.01,8.01,157.72,2.7,-245.01,149.71,-5.31,-253.02,RETRY
pay_028726_a1,0.3978,0.4071,0.5404,0.5077,198.52,198.15,254.64,3.35,-0.36,56.12,-195.17,NUDGE
pay_028727_a1,0.3924,0.4026,0.5275,0.5114,195.79,195.9,248.2,5.19,0.11,52.41,-190.61,NUDGE
pay_028728_a1,0.4473,0.4698,0.5751,0.5242,223.22,229.42,272.0,11.57,6.2,48.77,-211.65,NUDGE
pay_028729_a2,0.4254,0.3951,0.5394,0.5093,212.26,192.17,254.14,4.15,-20.09,41.88,-208.11,NUDGE
pay_028730_a3,0.3918,0.3652,0.5076,0.4674,195.53,177.21,238.27,-16.79,-18.31,42.74,-212.32,NUDGE
pay_028731_a1,0.2926,0.2834,0.4128,0.3968,145.99,136.42,191.0,-52.01,-9.57,45.01,-198.0,NUDGE
pay_028732_a2,0.2583,0.2553,0.4392,0.3726,128.87,122.41,204.17,-64.06,-6.46,75.3,-192.93,NUDGE
pay_028733_a3,0.1939,0.1846,0.2742,0.3218,96.77,87.13,121.83,-89.43,-9.64,25.06,-186.2,NUDGE
pay_028734_a4,0.0835,0.0754,0.2004,0.2131,41.65,32.64,85.0,-143.65,-9.01,43.35,-185.29,NUDGE
pay_028735_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028736_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028737_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028738_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028739_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028740_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028741_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028742_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028743_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028744_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028745_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028746_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028747_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028748_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028749_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028750_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028751_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028752_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028753_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028754_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028755_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028756_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028757_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028758_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028759_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028760_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028761_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028762_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_028763_a1,0.9322,0.9096,0.9097,0.866,2795.62,2722.96,2713.17,2347.1,-72.66,-82.45,-448.52,WAIT
pay_028764_a2,0.9014,0.8991,0.8694,0.8659,2703.17,2691.26,2592.29,2346.88,-11.91,-110.88,-356.29,WAIT
pay_028765_a3,0.8566,0.8671,0.823,0.8095,2568.86,2595.39,2453.16,2177.65,26.52,-115.71,-391.21,RETRY
pay_028766_a1,0.0919,0.5307,0.3408,0.0657,137.82,790.48,495.9,-151.58,652.66,358.08,-289.4,RETRY
pay_028767_a1,0.1309,0.5855,0.4085,0.1376,196.15,872.73,597.31,-43.67,676.58,401.16,-239.82,RETRY
pay_028768_a1,0.1679,0.637,0.4044,0.1482,251.72,949.8,591.27,-27.79,698.08,339.55,-279.5,RETRY
pay_028769_a2,0.1122,0.5364,0.3258,0.0817,168.15,799.11,473.44,-127.48,630.96,305.29,-295.63,RETRY
