payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,consecutive_failed_cycles,dynamic_success_rate,days_active,notification_engagement_score,contact_response_score
pay_029012_a1,cyc_002933_007,cust_002933,sub_002933,2999,card,bank_decline,1,8,0,0.385,1051,0.0,0.5758
pay_029013_a1,cyc_002933_011,cust_002933,sub_002933,2999,card,network_error,1,9,0,0.471,1171,0.0,0.5758
pay_029014_a1,cyc_002934_001,cust_002934,sub_002934,499,upi,temporary_bank_issue,1,3,0,0.625,102,0.7538,0.95
pay_029015_a2,cyc_002934_001,cust_002934,sub_002934,499,upi,temporary_bank_issue,2,3,0,0.625,102,0.7538,0.95
pay_029016_a1,cyc_002934_003,cust_002934,sub_002934,499,upi,temporary_bank_issue,1,4,0,0.6,162,0.7538,0.95
pay_029017_a2,cyc_002934_003,cust_002934,sub_002934,499,upi,temporary_bank_issue,2,4,0,0.6,162,0.7538,0.95
pay_029018_a1,cyc_002934_004,cust_002934,sub_002934,499,upi,insufficient_funds,1,5,1,0.545,192,0.7538,0.95
pay_029019_a2,cyc_002934_004,cust_002934,sub_002934,499,upi,insufficient_funds,2,5,1,0.545,192,0.7538,0.95
pay_029020_a1,cyc_002934_005,cust_002934,sub_002934,499,upi,insufficient_funds,1,6,2,0.5,222,0.7538,0.95
pay_029021_a1,cyc_002934_008,cust_002934,sub_002934,499,upi,temporary_bank_issue,1,7,0,0.533,312,0.7538,0.95
pay_029022_a1,cyc_002934_010,cust_002934,sub_002934,499,upi,insufficient_funds,1,8,0,0.529,372,0.7538,0.95
pay_029023_a1,cyc_002934_011,cust_002934,sub_002934,499,upi,network_error,1,9,1,0.5,402,0.7538,0.95
pay_029024_a2,cyc_002934_011,cust_002934,sub_002934,499,upi,network_error,2,9,1,0.5,402,0.7538,0.95
pay_029025_a3,cyc_002934_011,cust_002934,sub_002934,499,upi,network_error,3,9,1,0.5,402,0.7538,0.95
pay_029026_a1,cyc_002934_012,cust_002934,sub_002934,499,upi,bank_decline,1,10,2,0.474,432,0.7538,0.95
pay_029027_a2,cyc_002934_012,cust_002934,sub_002934,499,upi,bank_decline,2,10,2,0.474,432,0.7538,0.95
pay_029028_a3,cyc_002934_012,cust_002934,sub_002934,499,upi,bank_decline,3,10,2,0.474,432,0.7538,0.95
pay_029029_a4,cyc_002934_012,cust_002934,sub_002934,499,upi,bank_decline,4,10,2,0.474,432,0.7538,0.95
pay_029030_a1,cyc_002935_010,cust_002935,sub_002935,1499,upi,insufficient_funds,1,1,0,0.947,711,0.5427,0.3713
pay_029031_a2,cyc_002935_010,cust_002935,sub_002935,1499,upi,insufficient_funds,2,1,0,0.947,711,0.5427,0.3713
pay_029032_a3,cyc_002935_010,cust_002935,sub_002935,1499,upi,insufficient_funds,3,1,0,0.947,711,0.5427,0.3713
pay_029033_a4,cyc_002935_010,cust_002935,sub_002935,1499,upi,insufficient_funds,4,1,0,0.947,711,0.5427,0.3713
pay_029034_a1,cyc_002935_012,cust_002935,sub_002935,1499,upi,insufficient_funds,1,2,0,0.905,771,0.5427,0.3713
pay_029035_a1,cyc_002936_001,cust_002936,sub_002936,2999,netbanking,bank_decline,1,6,0,0.143,103,0.5804,0.6511
pay_029036_a1,cyc_002936_002,cust_002936,sub_002936,2999,netbanking,authentication_failure,1,7,1,0.125,133,0.5804,0.6511
pay_029037_a2,cyc_002936_002,cust_002936,sub_002936,2999,netbanking,authentication_failure,2,7,1,0.125,133,0.5804,0.6511
pay_029038_a1,cyc_002936_003,cust_002936,sub_002936,2999,netbanking,bank_decline,1,8,2,0.111,163,0.5804,0.6511
pay_029039_a1,cyc_002936_004,cust_002936,sub_002936,2999,netbanking,authentication_failure,1,9,3,0.1,193,0.5804,0.6511
pay_029040_a2,cyc_002936_004,cust_002936,sub_002936,2999,netbanking,authentication_failure,2,9,3,0.1,193,0.5804,0.6511
pay_029041_a1,cyc_002936_005,cust_002936,sub_002936,2999,netbanking,insufficient_funds,1,10,4,0.091,223,0.5804,0.6511
pay_029042_a1,cyc_002936_007,cust_002936,sub_002936,2999,netbanking,authentication_failure,1,11,0,0.154,283,0.5804,0.6511
pay_029043_a2,cyc_002936_007,cust_002936,sub_002936,2999,netbanking,authentication_failure,2,11,0,0.154,283,0.5804,0.6511
pay_029044_a1,cyc_002936_008,cust_002936,sub_002936,2999,netbanking,insufficient_funds,1,12,1,0.143,313,0.5804,0.6511
pay_029045_a1,cyc_002936_009,cust_002936,sub_002936,2999,netbanking,insufficient_funds,1,13,2,0.133,343,0.5804,0.6511
pay_029046_a1,cyc_002936_010,cust_002936,sub_002936,2999,netbanking,bank_decline,1,14,3,0.125,373,0.5804,0.6511
pay_029047_a1,cyc_002936_011,cust_002936,sub_002936,2999,netbanking,temporary_bank_issue,1,15,4,0.118,403,0.5804,0.6511
pay_029048_a1,cyc_002936_012,cust_002936,sub_002936,2999,netbanking,temporary_bank_issue,1,16,5,0.111,433,0.5804,0.6511
pay_029049_a2,cyc_002936_012,cust_002936,sub_002936,2999,netbanking,temporary_bank_issue,2,16,5,0.111,433,0.5804,0.6511
pay_029050_a3,cyc_002936_012,cust_002936,sub_002936,2999,netbanking,temporary_bank_issue,3,16,5,0.111,433,0.5804,0.6511
pay_029051_a1,cyc_002937_001,cust_002937,sub_002937,999,netbanking,bank_decline,1,0,0,1.0,867,0.5105,0.3736
pay_029052_a1,cyc_002937_006,cust_002937,sub_002937,999,netbanking,insufficient_funds,1,1,0,0.933,1017,0.5105,0.3736
pay_029053_a2,cyc_002937_006,cust_002937,sub_002937,999,netbanking,insufficient_funds,2,1,0,0.933,1017,0.5105,0.3736
pay_029054_a3,cyc_002937_006,cust_002937,sub_002937,999,netbanking,insufficient_funds,3,1,0,0.933,1017,0.5105,0.3736
pay_029055_a1,cyc_002938_003,cust_002938,sub_002938,999,wallet,expired_card,1,2,0,0.778,215,0.3302,0.6904
pay_029056_a2,cyc_002938_003,cust_002938,sub_002938,999,wallet,expired_card,2,2,0,0.778,215,0.3302,0.6904
pay_029057_a1,cyc_002938_007,cust_002938,sub_002938,999,wallet,temporary_bank_issue,1,3,0,0.769,335,0.3302,0.6904
pay_029058_a1,cyc_002938_009,cust_002938,sub_002938,999,wallet,insufficient_funds,1,4,0,0.733,395,0.3302,0.6904
pay_029059_a1,cyc_002938_010,cust_002938,sub_002938,999,wallet,expired_card,1,5,1,0.688,425,0.3302,0.6904
pay_029060_a1,cyc_002939_002,cust_002939,sub_002939,4999,netbanking,expired_card,1,2,0,0.833,668,0.6299,0.401
pay_029061_a2,cyc_002939_002,cust_002939,sub_002939,4999,netbanking,expired_card,2,2,0,0.833,668,0.6299,0.401
pay_029062_a3,cyc_002939_002,cust_002939,sub_002939,4999,netbanking,expired_card,3,2,0,0.833,668,0.6299,0.401
pay_029063_a4,cyc_002939_002,cust_002939,sub_002939,4999,netbanking,expired_card,4,2,0,0.833,668,0.6299,0.401
pay_029064_a1,cyc_002939_003,cust_002939,sub_002939,4999,netbanking,insufficient_funds,1,3,1,0.769,698,0.6299,0.401
pay_029065_a2,cyc_002939_003,cust_002939,sub_002939,4999,netbanking,insufficient_funds,2,3,1,0.769,698,0.6299,0.401
pay_029066_a3,cyc_002939_003,cust_002939,sub_002939,4999,netbanking,insufficient_funds,3,3,1,0.769,698,0.6299,0.401
pay_029067_a4,cyc_002939_003,cust_002939,sub_002939,4999,netbanking,insufficient_funds,4,3,1,0.769,698,0.6299,0.401
pay_029068_a1,cyc_002941_006,cust_002941,sub_002941,499,upi,expired_card,1,2,0,0.818,961,0.8035,0.3787
pay_029069_a1,cyc_002941_008,cust_002941,sub_002941,499,upi,bank_decline,1,3,0,0.769,1021,0.8035,0.3787
pay_029070_a1,cyc_002941_009,cust_002941,sub_002941,499,upi,insufficient_funds,1,4,1,0.714,1051,0.8035,0.3787
pay_029071_a1,cyc_002941_011,cust_002941,sub_002941,499,upi,insufficient_funds,1,5,0,0.688,1111,0.8035,0.3787
pay_029072_a2,cyc_002941_011,cust_002941,sub_002941,499,upi,insufficient_funds,2,5,0,0.688,1111,0.8035,0.3787
pay_029073_a3,cyc_002941_011,cust_002941,sub_002941,499,upi,insufficient_funds,3,5,0,0.688,1111,0.8035,0.3787
pay_029074_a4,cyc_002941_011,cust_002941,sub_002941,499,upi,insufficient_funds,4,5,0,0.688,1111,0.8035,0.3787
pay_029075_a1,cyc_002942_001,cust_002942,sub_002942,4999,wallet,insufficient_funds,1,5,0,0.444,900,0.7239,0.699
pay_029076_a1,cyc_002942_002,cust_002942,sub_002942,4999,wallet,insufficient_funds,1,6,1,0.4,930,0.7239,0.699
pay_029077_a2,cyc_002942_002,cust_002942,sub_002942,4999,wallet,insufficient_funds,2,6,1,0.4,930,0.7239,0.699
pay_029078_a1,cyc_002942_005,cust_002942,sub_002942,4999,wallet,insufficient_funds,1,7,0,0.462,1020,0.7239,0.699
pay_029079_a2,cyc_002942_005,cust_002942,sub_002942,4999,wallet,insufficient_funds,2,7,0,0.462,1020,0.7239,0.699
pay_029080_a1,cyc_002942_007,cust_002942,sub_002942,4999,wallet,bank_decline,1,8,0,0.467,1080,0.7239,0.699
pay_029081_a1,cyc_002942_009,cust_002942,sub_002942,4999,wallet,expired_card,1,9,0,0.471,1140,0.7239,0.699
pay_029082_a1,cyc_002942_010,cust_002942,sub_002942,4999,wallet,temporary_bank_issue,1,10,1,0.444,1170,0.7239,0.699
pay_029083_a2,cyc_002942_010,cust_002942,sub_002942,4999,wallet,temporary_bank_issue,2,10,1,0.444,1170,0.7239,0.699
pay_029084_a3,cyc_002942_010,cust_002942,sub_002942,4999,wallet,temporary_bank_issue,3,10,1,0.444,1170,0.7239,0.699
pay_029085_a1,cyc_002942_011,cust_002942,sub_002942,4999,wallet,bank_decline,1,11,2,0.421,1200,0.7239,0.699
pay_029086_a2,cyc_002942_011,cust_002942,sub_002942,4999,wallet,bank_decline,2,11,2,0.421,1200,0.7239,0.699
pay_029087_a1,cyc_002942_012,cust_002942,sub_002942,4999,wallet,insufficient_funds,1,12,3,0.4,1230,0.7239,0.699
pay_029088_a1,cyc_002943_001,cust_002943,sub_002943,999,upi,network_error,1,4,0,0.2,501,0.0,0.408
pay_029089_a1,cyc_002943_002,cust_002943,sub_002943,999,upi,insufficient_funds,1,5,1,0.167,531,0.0,0.408
pay_029090_a2,cyc_002943_002,cust_002943,sub_002943,999,upi,insufficient_funds,2,5,1,0.167,531,0.0,0.408
pay_029091_a1,cyc_002943_003,cust_002943,sub_002943,999,upi,insufficient_funds,1,6,2,0.143,561,0.0,0.408
pay_029092_a1,cyc_002943_004,cust_002943,sub_002943,999,upi,insufficient_funds,1,7,3,0.125,591,0.0,0.408
pay_029093_a2,cyc_002943_004,cust_002943,sub_002943,999,upi,insufficient_funds,2,7,3,0.125,591,0.0,0.408
pay_029094_a1,cyc_002943_006,cust_002943,sub_002943,999,upi,bank_decline,1,8,0,0.2,651,0.0,0.408
pay_029095_a1,cyc_002943_007,cust_002943,sub_002943,999,upi,insufficient_funds,1,9,1,0.182,681,0.0,0.408
pay_029096_a2,cyc_002943_007,cust_002943,sub_002943,999,upi,insufficient_funds,2,9,1,0.182,681,0.0,0.408
pay_029097_a3,cyc_002943_007,cust_002943,sub_002943,999,upi,insufficient_funds,3,9,1,0.182,681,0.0,0.408
pay_029098_a4,cyc_002943_007,cust_002943,sub_002943,999,upi,insufficient_funds,4,9,1,0.182,681,0.0,0.408
pay_029099_a1,cyc_002943_008,cust_002943,sub_002943,999,upi,insufficient_funds,1,10,2,0.167,711,0.0,0.408
pay_029100_a2,cyc_002943_008,cust_002943,sub_002943,999,upi,insufficient_funds,2,10,2,0.167,711,0.0,0.408
pay_029101_a1,cyc_002943_012,cust_002943,sub_002943,999,upi,expired_card,1,11,0,0.312,831,0.0,0.408
pay_029102_a1,cyc_002944_001,cust_002944,sub_002944,999,upi,network_error,1,3,0,0.25,873,0.467,0.6317
pay_029103_a1,cyc_002944_002,cust_002944,sub_002944,999,upi,network_error,1,4,1,0.2,903,0.467,0.6317
pay_029104_a1,cyc_002944_004,cust_002944,sub_002944,999,upi,insufficient_funds,1,5,0,0.286,963,0.467,0.6317
pay_029105_a1,cyc_002944_006,cust_002944,sub_002944,999,upi,network_error,1,6,0,0.333,1023,0.467,0.6317
pay_029106_a2,cyc_002944_006,cust_002944,sub_002944,999,upi,network_error,2,6,0,0.333,1023,0.467,0.6317
pay_029107_a3,cyc_002944_006,cust_002944,sub_002944,999,upi,network_error,3,6,0,0.333,1023,0.467,0.6317
pay_029108_a4,cyc_002944_006,cust_002944,sub_002944,999,upi,network_error,4,6,0,0.333,1023,0.467,0.6317
pay_029109_a1,cyc_002944_008,cust_002944,sub_002944,999,upi,expired_card,1,7,0,0.364,1083,0.467,0.6317
pay_029110_a2,cyc_002944_008,cust_002944,sub_002944,999,upi,expired_card,2,7,0,0.364,1083,0.467,0.6317
pay_029111_a3,cyc_002944_008,cust_002944,sub_002944,999,upi,expired_card,3,7,0,0.364,1083,0.467,0.6317
pay_029112_a4,cyc_002944_008,cust_002944,sub_002944,999,upi,expired_card,4,7,0,0.364,1083,0.467,0.6317
pay_029113_a1,cyc_002944_009,cust_002944,sub_002944,999,upi,bank_decline,1,8,1,0.333,1113,0.467,0.6317
pay_029114_a2,cyc_002944_009,cust_002944,sub_002944,999,upi,bank_decline,2,8,1,0.333,1113,0.467,0.6317
pay_029115_a3,cyc_002944_009,cust_002944,sub_002944,999,upi,bank_decline,3,8,1,0.333,1113,0.467,0.6317
pay_029116_a4,cyc_002944_009,cust_002944,sub_002944,999,upi,bank_decline,4,8,1,0.333,1113,0.467,0.6317
pay_029117_a1,cyc_002944_010,cust_002944,sub_002944,999,upi,bank_decline,1,9,2,0.308,1143,0.467,0.6317
pay_029118_a2,cyc_002944_010,cust_002944,sub_002944,999,upi,bank_decline,2,9,2,0.308,1143,0.467,0.6317
pay_029119_a1,cyc_002945_006,cust_002945,sub_002945,999,upi,temporary_bank_issue,1,2,0,0.818,408,0.6858,0.6417
pay_029120_a2,cyc_002945_006,cust_002945,sub_002945,999,upi,temporary_bank_issue,2,2,0,0.818,408,0.6858,0.6417
pay_029121_a1,cyc_002945_007,cust_002945,sub_002945,999,upi,network_error,1,3,1,0.75,438,0.6858,0.6417
pay_029122_a1,cyc_002945_011,cust_002945,sub_002945,999,upi,network_error,1,4,0,0.75,558,0.6858,0.6417
pay_029123_a2,cyc_002945_011,cust_002945,sub_002945,999,upi,network_error,2,4,0,0.75,558,0.6858,0.6417
pay_029124_a1,cyc_002945_012,cust_002945,sub_002945,999,upi,bank_decline,1,5,1,0.706,588,0.6858,0.6417
pay_029125_a1,cyc_002946_001,cust_002946,sub_002946,9999,card,temporary_bank_issue,1,2,0,0.778,895,0.493,0.1785
pay_029126_a1,cyc_002946_006,cust_002946,sub_002946,9999,card,temporary_bank_issue,1,3,0,0.786,1045,0.493,0.1785
pay_029127_a1,cyc_002946_010,cust_002946,sub_002946,9999,card,bank_decline,1,4,0,0.778,1165,0.493,0.1785
pay_029128_a1,cyc_002947_001,cust_002947,sub_002947,1499,upi,insufficient_funds,1,7,0,0.533,579,0.3158,1.0
pay_029129_a1,cyc_002947_003,cust_002947,sub_002947,1499,upi,insufficient_funds,1,8,0,0.529,639,0.3158,1.0
pay_029130_a1,cyc_002947_004,cust_002947,sub_002947,1499,upi,bank_decline,1,9,1,0.5,669,0.3158,1.0
pay_029131_a2,cyc_002947_004,cust_002947,sub_002947,1499,upi,bank_decline,2,9,1,0.5,669,0.3158,1.0
pay_029132_a3,cyc_002947_004,cust_002947,sub_002947,1499,upi,bank_decline,3,9,1,0.5,669,0.3158,1.0
pay_029133_a1,cyc_002947_008,cust_002947,sub_002947,1499,upi,insufficient_funds,1,10,0,0.545,789,0.3158,1.0
pay_029134_a1,cyc_002947_011,cust_002947,sub_002947,1499,upi,temporary_bank_issue,1,11,0,0.56,879,0.3158,1.0
pay_029135_a2,cyc_002947_011,cust_002947,sub_002947,1499,upi,temporary_bank_issue,2,11,0,0.56,879,0.3158,1.0
pay_029136_a1,cyc_002948_001,cust_002948,sub_002948,1499,card,bank_decline,1,4,0,0.2,714,0.2609,0.7806
pay_029137_a2,cyc_002948_001,cust_002948,sub_002948,1499,card,bank_decline,2,4,0,0.2,714,0.2609,0.7806
pay_029138_a1,cyc_002948_002,cust_002948,sub_002948,1499,card,insufficient_funds,1,5,1,0.167,744,0.2609,0.7806
pay_029139_a2,cyc_002948_002,cust_002948,sub_002948,1499,card,insufficient_funds,2,5,1,0.167,744,0.2609,0.7806
pay_029140_a1,cyc_002948_003,cust_002948,sub_002948,1499,card,network_error,1,6,2,0.143,774,0.2609,0.7806
pay_029141_a1,cyc_002948_004,cust_002948,sub_002948,1499,card,insufficient_funds,1,7,3,0.125,804,0.2609,0.7806
pay_029142_a2,cyc_002948_004,cust_002948,sub_002948,1499,card,insufficient_funds,2,7,3,0.125,804,0.2609,0.7806
pay_029143_a3,cyc_002948_004,cust_002948,sub_002948,1499,card,insufficient_funds,3,7,3,0.125,804,0.2609,0.7806
pay_029144_a4,cyc_002948_004,cust_002948,sub_002948,1499,card,insufficient_funds,4,7,3,0.125,804,0.2609,0.7806
pay_029145_a1,cyc_002948_005,cust_002948,sub_002948,1499,card,network_error,1,8,4,0.111,834,0.2609,0.7806
pay_029146_a1,cyc_002948_006,cust_002948,sub_002948,1499,card,insufficient_funds,1,9,5,0.1,864,0.2609,0.7806
pay_029147_a2,cyc_002948_006,cust_002948,sub_002948,1499,card,insufficient_funds,2,9,5,0.1,864,0.2609,0.7806
pay_029148_a3,cyc_002948_006,cust_002948,sub_002948,1499,card,insufficient_funds,3,9,5,0.1,864,0.2609,0.7806
pay_029149_a4,cyc_002948_006,cust_002948,sub_002948,1499,card,insufficient_funds,4,9,5,0.1,864,0.2609,0.7806
pay_029150_a1,cyc_002948_007,cust_002948,sub_002948,1499,card,bank_decline,1,10,6,0.091,894,0.2609,0.7806
pay_029151_a1,cyc_002948_008,cust_002948,sub_002948,1499,card,authentication_failure,1,11,7,0.083,924,0.2609,0.7806
pay_029152_a1,cyc_002948_009,cust_002948,sub_002948,1499,card,network_error,1,12,8,0.077,954,0.2609,0.7806
pay_029153_a2,cyc_002948_009,cust_002948,sub_002948,1499,card,network_error,2,12,8,0.077,954,0.2609,0.7806
pay_029154_a3,cyc_002948_009,cust_002948,sub_002948,1499,card,network_error,3,12,8,0.077,954,0.2609,0.7806
pay_029155_a1,cyc_002948_010,cust_002948,sub_002948,1499,card,insufficient_funds,1,13,9,0.071,984,0.2609,0.7806
pay_029156_a2,cyc_002948_010,cust_002948,sub_002948,1499,card,insufficient_funds,2,13,9,0.071,984,0.2609,0.7806
pay_029157_a3,cyc_002948_010,cust_002948,sub_002948,1499,card,insufficient_funds,3,13,9,0.071,984,0.2609,0.7806
pay_029158_a1,cyc_002948_011,cust_002948,sub_002948,1499,card,bank_decline,1,14,10,0.067,1014,0.2609,0.7806
pay_029159_a2,cyc_002948_011,cust_002948,sub_002948,1499,card,bank_decline,2,14,10,0.067,1014,0.2609,0.7806
pay_029160_a3,cyc_002948_011,cust_002948,sub_002948,1499,card,bank_decline,3,14,10,0.067,1014,0.2609,0.7806
pay_029161_a1,cyc_002949_001,cust_002949,sub_002949,999,netbanking,bank_decline,1,6,0,0.143,461,0.1617,0.0725
pay_029162_a2,cyc_002949_001,cust_002949,sub_002949,999,netbanking,bank_decline,2,6,0,0.143,461,0.1617,0.0725
pay_029163_a1,cyc_002949_002,cust_002949,sub_002949,999,netbanking,network_error,1,7,1,0.125,491,0.1617,0.0725
pay_029164_a2,cyc_002949_002,cust_002949,sub_002949,999,netbanking,network_error,2,7,1,0.125,491,0.1617,0.0725
pay_029165_a1,cyc_002949_003,cust_002949,sub_002949,999,netbanking,insufficient_funds,1,8,2,0.111,521,0.1617,0.0725
pay_029166_a1,cyc_002949_004,cust_002949,sub_002949,999,netbanking,insufficient_funds,1,9,3,0.1,551,0.1617,0.0725
pay_029167_a2,cyc_002949_004,cust_002949,sub_002949,999,netbanking,insufficient_funds,2,9,3,0.1,551,0.1617,0.0725
pay_029168_a3,cyc_002949_004,cust_002949,sub_002949,999,netbanking,insufficient_funds,3,9,3,0.1,551,0.1617,0.0725
pay_029169_a4,cyc_002949_004,cust_002949,sub_002949,999,netbanking,insufficient_funds,4,9,3,0.1,551,0.1617,0.0725
pay_029170_a1,cyc_002949_005,cust_002949,sub_002949,999,netbanking,expired_card,1,10,4,0.091,581,0.1617,0.0725
pay_029171_a2,cyc_002949_005,cust_002949,sub_002949,999,netbanking,expired_card,2,10,4,0.091,581,0.1617,0.0725
pay_029172_a1,cyc_002949_006,cust_002949,sub_002949,999,netbanking,authentication_failure,1,11,5,0.083,611,0.1617,0.0725
pay_029173_a2,cyc_002949_006,cust_002949,sub_002949,999,netbanking,authentication_failure,2,11,5,0.083,611,0.1617,0.0725
pay_029174_a3,cyc_002949_006,cust_002949,sub_002949,999,netbanking,authentication_failure,3,11,5,0.083,611,0.1617,0.0725
pay_029175_a4,cyc_002949_006,cust_002949,sub_002949,999,netbanking,authentication_failure,4,11,5,0.083,611,0.1617,0.0725
pay_029176_a1,cyc_002949_007,cust_002949,sub_002949,999,netbanking,expired_card,1,12,6,0.077,641,0.1617,0.0725
pay_029177_a1,cyc_002949_008,cust_002949,sub_002949,999,netbanking,network_error,1,13,7,0.071,671,0.1617,0.0725
pay_029178_a1,cyc_002949_009,cust_002949,sub_002949,999,netbanking,bank_decline,1,14,8,0.067,701,0.1617,0.0725
pay_029179_a2,cyc_002949_009,cust_002949,sub_002949,999,netbanking,bank_decline,2,14,8,0.067,701,0.1617,0.0725
pay_029180_a1,cyc_002949_010,cust_002949,sub_002949,999,netbanking,bank_decline,1,15,9,0.062,731,0.1617,0.0725
pay_029181_a1,cyc_002949_011,cust_002949,sub_002949,999,netbanking,insufficient_funds,1,16,10,0.059,761,0.1617,0.0725
pay_029182_a2,cyc_002949_011,cust_002949,sub_002949,999,netbanking,insufficient_funds,2,16,10,0.059,761,0.1617,0.0725
pay_029183_a1,cyc_002949_012,cust_002949,sub_002949,999,netbanking,network_error,1,17,11,0.056,791,0.1617,0.0725
pay_029184_a2,cyc_002949_012,cust_002949,sub_002949,999,netbanking,network_error,2,17,11,0.056,791,0.1617,0.0725
pay_029185_a3,cyc_002949_012,cust_002949,sub_002949,999,netbanking,network_error,3,17,11,0.056,791,0.1617,0.0725
pay_029186_a1,cyc_002950_003,cust_002950,sub_002950,999,card,insufficient_funds,1,0,0,1.0,849,0.2736,0.2983
pay_029187_a2,cyc_002950_003,cust_002950,sub_002950,999,card,insufficient_funds,2,0,0,1.0,849,0.2736,0.2983
pay_029188_a1,cyc_002950_009,cust_002950,sub_002950,999,card,insufficient_funds,1,1,0,0.944,1029,0.2736,0.2983
pay_029189_a2,cyc_002950_009,cust_002950,sub_002950,999,card,insufficient_funds,2,1,0,0.944,1029,0.2736,0.2983
pay_029190_a3,cyc_002950_009,cust_002950,sub_002950,999,card,insufficient_funds,3,1,0,0.944,1029,0.2736,0.2983
pay_029191_a4,cyc_002950_009,cust_002950,sub_002950,999,card,insufficient_funds,4,1,0,0.944,1029,0.2736,0.2983
pay_029192_a1,cyc_002951_001,cust_002951,sub_002951,1499,upi,expired_card,1,6,0,0.25,452,0.7466,0.7215
pay_029193_a2,cyc_002951_001,cust_002951,sub_002951,1499,upi,expired_card,2,6,0,0.25,452,0.7466,0.7215
pay_029194_a3,cyc_002951_001,cust_002951,sub_002951,1499,upi,expired_card,3,6,0,0.25,452,0.7466,0.7215
pay_029195_a1,cyc_002951_002,cust_002951,sub_002951,1499,upi,network_error,1,7,1,0.222,482,0.7466,0.7215
pay_029196_a2,cyc_002951_002,cust_002951,sub_002951,1499,upi,network_error,2,7,1,0.222,482,0.7466,0.7215
pay_029197_a3,cyc_002951_002,cust_002951,sub_002951,1499,upi,network_error,3,7,1,0.222,482,0.7466,0.7215
pay_029198_a1,cyc_002951_003,cust_002951,sub_002951,1499,upi,bank_decline,1,8,2,0.2,512,0.7466,0.7215
pay_029199_a1,cyc_002951_004,cust_002951,sub_002951,1499,upi,authentication_failure,1,9,3,0.182,542,0.7466,0.7215
pay_029200_a1,cyc_002951_005,cust_002951,sub_002951,1499,upi,bank_decline,1,10,4,0.167,572,0.7466,0.7215
pay_029201_a2,cyc_002951_005,cust_002951,sub_002951,1499,upi,bank_decline,2,10,4,0.167,572,0.7466,0.7215
pay_029202_a1,cyc_002951_006,cust_002951,sub_002951,1499,upi,expired_card,1,11,5,0.154,602,0.7466,0.7215
pay_029203_a2,cyc_002951_006,cust_002951,sub_002951,1499,upi,expired_card,2,11,5,0.154,602,0.7466,0.7215
pay_029204_a1,cyc_002951_007,cust_002951,sub_002951,1499,upi,insufficient_funds,1,12,6,0.143,632,0.7466,0.7215
pay_029205_a1,cyc_002951_008,cust_002951,sub_002951,1499,upi,authentication_failure,1,13,7,0.133,662,0.7466,0.7215
pay_029206_a1,cyc_002951_009,cust_002951,sub_002951,1499,upi,insufficient_funds,1,14,8,0.125,692,0.7466,0.7215
pay_029207_a1,cyc_002951_011,cust_002951,sub_002951,1499,upi,expired_card,1,15,0,0.167,752,0.7466,0.7215
pay_029208_a2,cyc_002951_011,cust_002951,sub_002951,1499,upi,expired_card,2,15,0,0.167,752,0.7466,0.7215
pay_029209_a3,cyc_002951_011,cust_002951,sub_002951,1499,upi,expired_card,3,15,0,0.167,752,0.7466,0.7215
pay_029210_a4,cyc_002951_011,cust_002951,sub_002951,1499,upi,expired_card,4,15,0,0.167,752,0.7466,0.7215
pay_029211_a1,cyc_002951_012,cust_002951,sub_002951,1499,upi,network_error,1,16,1,0.158,782,0.7466,0.7215
